55000	259	51	0.0006647273
55100	258	50	0.0006574818
55200	258	49	0.0006502364
55300	258	49	0.0006429909
55400	258	48	0.0006357455
55500	257	48	0.0006285
55600	257	47	0.0006212545
55700	257	46	0.0006140091
55800	257	46	0.0006067636
55900	256	45	0.0005995182
56000	256	45	0.0005922727
56100	256	44	0.0005850273
56200	256	44	0.0005777818
56300	255	43	0.0005705364
56400	255	42	0.0005632909
56500	255	42	0.0005560455
56600	255	41	0.0005488
56700	255	41	0.0005415545
56800	254	40	0.0005343091
56900	254	39	0.0005270636
57000	254	39	0.0005198182
57100	254	38	0.0005125727
57200	253	38	0.0005053273
57300	253	37	0.0004980818
57400	253	37	0.0004908364
57500	253	36	0.0004835909
57600	252	35	0.0004763455
57700	252	35	0.0004691
57800	252	34	0.0004618545
57900	252	34	0.0004546091
58000	251	33	0.0004473636
58100	251	32	0.0004401182
58200	251	32	0.0004328727
58300	251	31	0.0004256273
58400	250	31	0.0004183818
58500	250	30	0.0004111364
58600	250	30	0.0004038909
58700	250	29	0.0003966455
58800	249	28	0.0003894
58900	249	28	0.0003821545
59000	249	27	0.0003749091
59100	249	27	0.0003676636
59200	249	26	0.0003604182
59300	248	25	0.0003531727
59400	248	25	0.0003459273
59500	248	24	0.0003386818
59600	248	24	0.0003314364
59700	247	23	0.0003241909
59800	247	23	0.0003169455
59900	247	22	0.0003097
60000	247	22	0.0003097
60100	247	22	0.0003074084
60200	246	22	0.0003051168
60300	246	21	0.0003028252
60400	246	21	0.0003005335
60500	245	21	0.0002982419
60600	245	21	0.0002959503
60700	245	21	0.0002936587
60800	245	21	0.0002913671
60900	244	20	0.0002890755
61000	244	20	0.0002867838
61100	244	20	0.0002844922
61200	244	20	0.0002822006
61300	243	20	0.000279909
61400	243	20	0.0002776174
61500	243	19	0.0002753258
61600	242	19	0.0002730341
61700	242	19	0.0002707425
61800	242	19	0.0002684509
61900	242	19	0.0002661593
62000	241	19	0.0002638677
62100	241	18	0.0002615761
62200	241	18	0.0002592844
62300	240	18	0.0002569928
62400	240	18	0.0002547012
62500	240	18	0.0002524096
62600	240	18	0.000250118
62700	239	17	0.0002478264
62800	239	17	0.0002455347
62900	239	17	0.0002432431
63000	239	17	0.0002409515
63100	238	17	0.0002386599
63200	238	17	0.0002363683
63300	238	16	0.0002340767
63400	237	16	0.0002317851
63500	237	16	0.0002294934
63600	237	16	0.0002272018
63700	237	16	0.0002249102
63800	236	16	0.0002226186
63900	236	15	0.000220327
64000	236	15	0.0002180354
64100	236	15	0.0002157437
64200	235	15	0.0002134521
64300	235	15	0.0002111605
64400	235	15	0.0002088689
64500	234	14	0.0002065773
64600	234	14	0.0002042857
64700	234	14	0.000201994
64800	234	14	0.0001997024
64900	233	14	0.0001974108
65000	233	13	0.0001951192
65100	233	13	0.0001928276
65200	232	13	0.000190536
65300	232	13	0.0001882443
65400	232	13	0.0001859527
65500	232	13	0.0001836611
65600	231	12	0.0001813695
65700	231	12	0.0001790779
65800	231	12	0.0001767863
65900	231	12	0.0001744946
66000	230	12	0.000172203
66100	230	12	0.0001699114
66200	230	11	0.0001676198
66300	229	11	0.0001653282
66400	229	11	0.0001630366
66500	229	11	0.0001607449
